      material  location  period     label       f_0     res_1       f_1  \
('误差:', -0.07451247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07431247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07381247085951548)
('predict:', -0.0676083906574953)
('误差:', -0.0768083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07651247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07601247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07511247085951549)
('predict:', -0.0676083906574953)
('误差:', -0.0728083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07451247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07351247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07321247085951547)
('predict:', -0.0676083906574953)
('误差:', -0.0716083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07411247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07411247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07351247085951548)
('predict:', -0.0676083906574953)
('误差:', -0.0816083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.08011247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07391247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07301247085951548)
('predict:', -0.0676083906574953)
('误差:', -0.0724083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07751247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07291247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07281247085951548)
('predict:', -0.0676083906574953)
('误差:', -0.0726083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07571247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07501247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07401247085951548)
('predict:', -0.0676083906574953)
('误差:', -0.0796083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07591247085951548)
('predict:', -0.059237780818243393)
('误差:', -0.0802377808182434)
('predict:', -0.06698057030988405)
('误差:', -0.08398057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.07998057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.08098057030988405)
('predict:', -0.06591103037472967)
('误差:', -0.07891103037472967)
('predict:', -0.07194064954353521)
('误差:', -0.07894064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.07594064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.07444064954353521)
('predict:', -0.06591103037472967)
('误差:', -0.07261103037472967)
('predict:', -0.07194064954353521)
('误差:', -0.07814064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07524064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.0751406495435352)
('predict:', -0.059237780818243393)
('误差:', -0.08723778081824339)
('predict:', -0.06698057030988405)
('误差:', -0.08898057030988406)
('predict:', -0.06698057030988405)
('误差:', -0.07998057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.08298057030988405)
('predict:', -0.06591103037472967)
('误差:', -0.07691103037472967)
('predict:', -0.07194064954353521)
('误差:', -0.07814064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07574064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07504064954353522)
('predict:', -0.06591103037472967)
('误差:', -0.07261103037472967)
('predict:', -0.06698057030988405)
('误差:', -0.07462057030988406)
('predict:', -0.06698057030988405)
('误差:', -0.07429057030988405)
('predict:', -0.07194064954353521)
('误差:', -0.07634064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.0751406495435352)
('predict:', -0.07194064954353521)
('误差:', -0.07554064954353522)
('predict:', -0.059237780818243393)
('误差:', -0.10323778081824339)
('predict:', -0.06698057030988405)
('误差:', -0.08898057030988406)
('predict:', -0.06698057030988405)
('误差:', -0.08298057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.08198057030988405)
('predict:', -0.0707338262935454)
('误差:', -0.0752338262935454)
('predict:', -0.07194064954353521)
('误差:', -0.07504064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.07384064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07334064954353521)
('predict:', -0.0707338262935454)
('误差:', -0.07303382629354539)
('predict:', -0.07194064954353521)
('误差:', -0.07294064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07294064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.7119406495435352)
('predict:', -0.059237780818243393)
('误差:', -0.0902377808182434)
('predict:', -0.06698057030988405)
('误差:', -0.08098057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.08198057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.07138057030988405)
('predict:', -0.0707338262935454)
('误差:', -0.07593382629354539)
('predict:', -0.07194064954353521)
('误差:', -0.07394064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07314064954353522)
('predict:', -0.0707338262935454)
('误差:', -1.0207338262935453)
('predict:', -0.07194064954353521)
('误差:', -0.07229064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.07250064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.08894064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.08394064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.08594064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.08294064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07444064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07434064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.08894064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.08494064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.08394064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.08024064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07384064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.0741406495435352)
('predict:', -0.07194064954353521)
('误差:', -0.08694064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07944064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.07454064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.07434064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07279064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.07344064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.0969406495435352)
('predict:', -0.07194064954353521)
('误差:', -0.07964064954353521)
('predict:', -0.0676083906574953)
('误差:', -0.0690683906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07232247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07231247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07195247085951548)
('predict:', -0.0676083906574953)
('误差:', -0.0759083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07701247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07511247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07361247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07361247085951549)
('predict:', -0.0676083906574953)
('误差:', -0.0816083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.08101247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07691247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07431247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07481247085951548)
('predict:', -0.0707338262935454)
('误差:', -0.07124382629354539)
('predict:', -0.07194064954353521)
('误差:', -0.07232064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.0721706495435352)
('predict:', -0.07194064954353521)
('误差:', -0.07209064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07206064954353521)
('predict:', -0.0707338262935454)
('误差:', -0.0727338262935454)
('predict:', -0.07194064954353521)
('误差:', -0.07324064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07284064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07250064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.07238064954353521)
('predict:', -0.059237780818243393)
('误差:', -0.06723778081824339)
('predict:', -0.06698057030988405)
('误差:', -0.07108057030988406)
('predict:', -0.06698057030988405)
('误差:', -0.07068057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.07268057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.07018057030988405)
('predict:', -0.0676083906574953)
('误差:', -0.0688183906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07323247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07204247085951548)
('predict:', -0.0676083906574953)
('误差:', -0.0726083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07261247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07541247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07471247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07421247085951548)
('predict:', -0.0676083906574953)
('误差:', -0.0816083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07941247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07571247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07511247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07391247085951548)
('predict:', -0.0707338262935454)
('误差:', -0.0713138262935454)
('predict:', -0.07194064954353521)
('误差:', -0.07239064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.0721706495435352)
('predict:', -0.07194064954353521)
('误差:', -0.07208064954353521)
('predict:', -0.0707338262935454)
('误差:', -0.07303382629354539)
('predict:', -0.07194064954353521)
('误差:', -0.07324064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07269064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07246064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.07270064954353521)
('predict:', -0.059237780818243393)
('误差:', -0.06693778081824339)
('predict:', -0.06698057030988405)
('误差:', -0.07078057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.06978057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.07158057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.06948057030988405)
('predict:', -0.0676083906574953)
('误差:', -0.0690983906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07149247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07155247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07113247085951548)
('predict:', -0.0676083906574953)
('误差:', -0.06783839065749529)
('predict:', -0.07101247085951548)
('误差:', -0.07149247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07282247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07218247085951549)
('predict:', -0.0676083906574953)
('误差:', -0.0826083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07991247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07591247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07401247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.08021247085951548)
('predict:', -0.0707338262935454)
('误差:', -0.0709138262935454)
('predict:', -0.07194064954353521)
('误差:', -0.07218064954353522)
('predict:', -0.07194064954353521)
('误差:', -0.07207064954353522)
('predict:', -0.0707338262935454)
('误差:', -0.07203382629354539)
('predict:', -0.07194064954353521)
('误差:', -0.07280064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07240064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.0721706495435352)
('predict:', -0.07194064954353521)
('误差:', -0.07212064954353521)
('predict:', -0.059237780818243393)
('误差:', -0.06623778081824339)
('predict:', -0.06698057030988405)
('误差:', -0.07318057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.07048057030988406)
('predict:', -0.06698057030988405)
('误差:', -0.06828057030988405)
('predict:', -0.06698057030988405)
('误差:', -0.06828057030988405)
('predict:', -0.0676083906574953)
('误差:', -0.0687983906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07165247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07187247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07152247085951548)
('predict:', -0.0676083906574953)
('误差:', -0.0712083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07461247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07461247085951549)
('predict:', -0.07101247085951548)
('误差:', -0.07381247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07361247085951549)
('predict:', -0.0676083906574953)
('误差:', -0.0796083906574953)
('predict:', -0.07101247085951548)
('误差:', -0.07821247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07561247085951547)
('predict:', -0.07101247085951548)
('误差:', -0.07351247085951548)
('predict:', -0.07101247085951548)
('误差:', -0.07631247085951548)
('predict:', -0.0707338262935454)
('误差:', -0.0709838262935454)
('predict:', -0.07194064954353521)
('误差:', -0.07215064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07205064954353521)
('predict:', -0.0707338262935454)
('误差:', -0.0721338262935454)
('predict:', -0.07194064954353521)
('误差:', -0.07266064954353521)
('predict:', -0.07194064954353521)
('误差:', -0.07236064954353522)
('predict:', -0.07194064954353521)
